Date,Open,High,Low,Close,SMAVG (200) on Close,SMAVG (50) on Close,SMAVG (100) on Close
24/10/2016 19:00,1262.88,1262.97,1261.67,1262.33,1266.06,1265.6,1265.46
24/10/2016 18:30,1262.47,1263.66,1262.47,1262.88,1266.05,1265.66,1265.57
24/10/2016 18:00,1262.92,1263.05,1260.48,1262.48,1266.05,1265.73,1265.64
24/10/2016 17:30,1263.06,1263.8,1262.66,1262.92,1266.05,1265.83,1265.72
24/10/2016 17:00,1265.39,1266.04,1261.77,1263.06,1266.05,1265.91,1265.81
24/10/2016 16:30,1271.68,1271.92,1265.38,1265.38,1266.04,1265.98,1265.88
24/10/2016 16:00,1271.54,1272.01,1269.83,1271.68,1266.02,1266,1265.93
24/10/2016 15:30,1265.85,1271.87,1265.71,1271.53,1265.98,1265.89,1265.9
24/10/2016 15:00,1265.15,1266.3,1263.46,1265.86,1265.93,1265.77,1265.89
24/10/2016 14:30,1264.78,1265.7,1262.39,1265.15,1265.91,1265.75,1265.92
24/10/2016 14:00,1264.91,1265.48,1263.59,1264.78,1265.9,1265.74,1265.96
24/10/2016 13:30,1265.79,1265.95,1264.54,1264.91,1265.88,1265.73,1266.01
24/10/2016 13:00,1266.35,1266.38,1265.7,1265.79,1265.84,1265.72,1266.05
24/10/2016 12:30,1266.22,1266.98,1265.67,1266.35,1265.81,1265.69,1266.08
24/10/2016 12:00,1266.21,1266.81,1266.08,1266.22,1265.77,1265.63,1266.12
24/10/2016 11:30,1265.48,1266.21,1265.29,1266.2,1265.73,1265.57,1266.16
24/10/2016 11:00,1265.71,1266.02,1265.01,1265.48,1265.7,1265.52,1266.2
24/10/2016 10:30,1266.21,1266.5,1265.28,1265.71,1265.66,1265.48,1266.25
24/10/2016 10:00,1266.35,1266.71,1265.75,1266.2,1265.63,1265.45,1266.31
24/10/2016 09:30,1265.68,1267.01,1265.59,1266.35,1265.59,1265.39,1266.37
24/10/2016 09:00,1265.14,1266.2,1264.94,1265.68,1265.56,1265.31,1266.44
24/10/2016 08:30,1265.51,1265.59,1264.87,1265.14,1265.52,1265.25,1266.5
24/10/2016 08:00,1264.58,1265.82,1264.3,1265.51,1265.48,1265.19,1266.57
24/10/2016 07:30,1263.82,1265,1263.79,1264.58,1265.43,1265.13,1266.65
24/10/2016 07:00,1263.77,1264.3,1263.67,1263.82,1265.39,1265.1,1266.72
24/10/2016 06:30,1263.04,1263.85,1262.99,1263.77,1265.35,1265.09,1266.77
24/10/2016 06:00,1263.05,1263.46,1262.71,1263.04,1265.31,1265.11,1266.83
24/10/2016 05:30,1263.38,1263.91,1262.9,1263.05,1265.27,1265.14,1266.9
24/10/2016 05:00,1264.25,1264.28,1262.96,1263.38,1265.23,1265.18,1266.97
24/10/2016 04:30,1263.57,1264.69,1263.38,1264.25,1265.19,1265.22,1267.03
24/10/2016 04:00,1266.8,1266.8,1263.49,1263.57,1265.15,1265.23,1267.1
24/10/2016 03:30,1266.67,1267.09,1266.48,1266.8,1265.1,1265.29,1267.16
24/10/2016 03:00,1266.31,1266.8,1266.15,1266.67,1265.04,1265.28,1267.18
24/10/2016 02:30,1266.49,1266.73,1266.19,1266.31,1264.99,1265.27,1267.21
24/10/2016 02:00,1266.23,1266.74,1265.92,1266.5,1264.93,1265.26,1267.24
24/10/2016 01:30,1265.96,1266.78,1265.62,1266.23,1264.88,1265.25,1267.26
24/10/2016 01:00,1265.9,1266.56,1265.79,1265.96,1264.83,1265.24,1267.3
21/10/2016 23:30,1267.03,1267.4,1266.46,1266.46,1264.78,1265.24,1267.32
21/10/2016 23:00,1267.18,1267.38,1266.79,1267.03,1264.73,1265.23,1267.34
21/10/2016 22:30,1267.31,1267.8,1266.79,1267.17,1264.67,1265.22,1267.36
21/10/2016 22:00,1267.67,1267.86,1267.1,1267.31,1264.62,1265.2,1267.37
21/10/2016 21:30,1267.18,1267.69,1266.83,1267.67,1264.56,1265.19,1267.39
21/10/2016 21:00,1267.01,1267.3,1266.69,1267.18,1264.49,1265.17,1267.41
21/10/2016 20:30,1267.17,1267.63,1266.44,1267.01,1264.43,1265.17,1267.43
21/10/2016 20:00,1266.16,1267.37,1265.74,1267.17,1264.37,1265.15,1267.48
21/10/2016 19:30,1264.74,1266.2,1264.6,1266.15,1264.31,1265.12,1267.52
21/10/2016 19:00,1264.13,1265.65,1264.11,1264.74,1264.25,1265.14,1267.56
21/10/2016 18:30,1266.45,1266.74,1264.05,1264.14,1264.19,1265.17,1267.6
21/10/2016 18:00,1266.14,1266.94,1265.97,1266.45,1264.14,1265.23,1267.66
21/10/2016 17:30,1265.18,1266.54,1264.96,1266.14,1264.08,1265.21,1267.69
21/10/2016 17:00,1266.29,1267.17,1265.16,1265.18,1264.02,1265.33,1267.74
21/10/2016 16:30,1267.5,1267.96,1266.17,1266.29,1263.96,1265.48,1267.8
21/10/2016 16:00,1267.1,1268.08,1266.5,1267.5,1263.9,1265.56,1267.84
21/10/2016 15:30,1266.44,1267.39,1265.63,1267.1,1263.82,1265.62,1267.86
21/10/2016 15:00,1266.34,1266.56,1265.26,1266.44,1263.75,1265.7,1267.88
21/10/2016 14:30,1266.1,1267.21,1265.15,1266.34,1263.68,1265.78,1267.92
21/10/2016 14:00,1265.81,1266.5,1265.5,1266.09,1263.61,1265.85,1267.96
21/10/2016 13:30,1264.77,1266.02,1264.12,1265.81,1263.55,1265.92,1267.97
21/10/2016 13:00,1264.51,1264.99,1263.95,1264.77,1263.5,1266.01,1267.96
21/10/2016 12:30,1264.18,1264.7,1263.58,1264.51,1263.45,1266.09,1267.94
21/10/2016 12:00,1264.67,1265.45,1264.16,1264.18,1263.41,1266.19,1267.92
21/10/2016 11:30,1264.27,1264.67,1263.79,1264.67,1263.36,1266.29,1267.9
21/10/2016 11:00,1263.2,1265.46,1262.81,1264.27,1263.31,1266.37,1267.87
21/10/2016 10:30,1263.51,1263.6,1262.91,1263.2,1263.26,1266.46,1267.84
21/10/2016 10:00,1263.53,1263.91,1261.26,1263.51,1263.21,1266.6,1267.83
21/10/2016 09:30,1263.37,1263.9,1263.26,1263.52,1263.16,1266.74,1267.8
21/10/2016 09:00,1264.34,1264.66,1263.3,1263.38,1263.11,1266.87,1267.78
21/10/2016 08:30,1263.12,1264.38,1262.93,1264.33,1263.06,1267.03,1267.76
21/10/2016 08:00,1262.49,1263.47,1262.07,1263.12,1263.01,1267.18,1267.75
21/10/2016 07:30,1262.64,1262.71,1262.28,1262.49,1262.96,1267.36,1267.75
21/10/2016 07:00,1262.26,1262.79,1262.06,1262.63,1262.9,1267.56,1267.75
21/10/2016 06:30,1262.47,1262.76,1262.24,1262.26,1262.85,1267.76,1267.76
21/10/2016 06:00,1262.82,1262.87,1261.64,1262.47,1262.81,1267.96,1267.78
21/10/2016 05:30,1263.51,1263.51,1262.3,1262.82,1262.76,1268.16,1267.8
21/10/2016 05:00,1264.65,1264.77,1263.35,1263.52,1262.7,1268.34,1267.8
21/10/2016 04:30,1264.64,1265.14,1263.98,1264.65,1262.64,1268.46,1267.79
21/10/2016 04:00,1265.15,1265.83,1264.63,1264.64,,1268.54,1267.79
21/10/2016 03:30,1265.23,1266.13,1264.78,1265.15,,1268.66,1267.77
21/10/2016 03:00,1264.95,1265.43,1264.76,1265.24,,1268.76,1267.74
21/10/2016 02:30,1266.33,1266.48,1264.94,1264.95,,1268.85,1267.71
21/10/2016 02:00,1266.24,1266.38,1266.02,1266.34,,1268.96,1267.69
21/10/2016 01:30,1266.2,1266.53,1266.1,1266.24,,1269.02,1267.66
21/10/2016 01:00,1265.99,1266.46,1265.95,1266.19,,1269.09,1267.62
21/10/2016 00:30,1265.93,1265.98,1265.7,1265.97,,1269.15,1267.58
21/10/2016 00:00,1265.76,1265.88,1265.66,1265.88,,1269.21,1267.54
20/10/2016 23:30,1266.13,1266.22,1265.69,1265.76,,1269.28,1267.51
20/10/2016 23:00,1266.04,1266.47,1266.03,1266.13,,1269.35,1267.48
20/10/2016 22:30,1266.34,1266.6,1265.61,1266.04,,1269.41,1267.44
20/10/2016 22:00,1266.4,1266.45,1266.01,1266.34,,1269.45,1267.4
20/10/2016 21:30,1266.38,1266.63,1266.13,1266.4,,1269.49,1267.35
20/10/2016 21:00,1266.98,1267.02,1266.3,1266.38,,1269.53,1267.32
20/10/2016 20:30,1267.09,1267.83,1266.65,1266.98,,1269.59,1267.28
20/10/2016 20:00,1266.25,1267.39,1266.05,1267.09,,1269.64,1267.24
20/10/2016 19:30,1265.57,1266.79,1264.95,1266.25,,1269.7,1267.18
20/10/2016 19:00,1267.11,1268.15,1265.45,1265.57,,1269.8,1267.12
20/10/2016 18:30,1266.31,1267.12,1265.72,1267.11,,1269.92,1267.06
20/10/2016 18:00,1266.82,1267.32,1265.78,1266.31,,1269.97,1266.97
20/10/2016 17:30,1265.79,1267.03,1265.02,1266.81,,1270.03,1266.89
20/10/2016 17:00,1271.7,1271.7,1265.48,1265.79,,1270.09,1266.82
20/10/2016 16:30,1272.87,1274.57,1271.53,1271.7,,1270.17,1266.76
20/10/2016 16:00,1270.22,1272.95,1269.86,1272.9,,1270.15,1266.65
20/10/2016 15:30,1270.52,1272.55,1268.32,1270.22,,1270.12,1266.54
20/10/2016 15:00,1271.23,1271.84,1270.22,1270.53,,1270.13,1266.46
20/10/2016 14:30,1270.35,1271.84,1269.93,1271.23,,1270.1,1266.37
20/10/2016 14:00,1269.97,1271.1,1269.81,1270.34,,1270.07,1266.29
20/10/2016 13:30,1269.62,1270.05,1269.52,1269.97,,1270.06,1266.2
20/10/2016 13:00,1270.03,1270.33,1269.35,1269.63,,1270.08,1266.12
20/10/2016 12:30,1269.03,1270.54,1268.9,1270.03,,1270.02,1266.06
20/10/2016 12:00,1269.21,1269.6,1268.78,1269.03,,1269.9,1265.97
20/10/2016 11:30,1269.31,1270.1,1269.21,1269.21,,1269.79,1265.9
20/10/2016 11:00,1268.67,1269.89,1268.55,1269.31,,1269.65,1265.83
20/10/2016 10:30,1268.98,1268.99,1268.26,1268.67,,1269.5,1265.74
20/10/2016 10:00,1270.27,1270.37,1268,1268.98,,1269.37,1265.64
20/10/2016 09:30,1270.18,1270.98,1270.11,1270.27,,1269.22,1265.54
20/10/2016 09:00,1270.21,1270.56,1269.58,1270.18,,1269.05,1265.42
20/10/2016 08:30,1271.26,1271.56,1269.91,1270.21,,1268.87,1265.31
20/10/2016 08:00,1271.83,1271.94,1270.83,1271.26,,1268.68,1265.19
20/10/2016 07:30,1272.22,1272.38,1271.82,1271.83,,1268.49,1265.07
20/10/2016 07:00,1272.48,1272.6,1271.82,1272.22,,1268.32,1264.94
20/10/2016 06:30,1272.32,1272.64,1272.21,1272.48,,1268.14,1264.81
20/10/2016 06:00,1272.33,1272.62,1272,1272.32,,1267.95,1264.68
20/10/2016 05:30,1272.83,1272.88,1271.95,1272.33,,1267.77,1264.54
20/10/2016 05:00,1271.7,1273.19,1270.7,1272.83,,1267.61,1264.38
20/10/2016 04:30,1269.29,1272.53,1269.2,1271.7,,1267.43,1264.21
20/10/2016 04:00,1268.96,1269.31,1268.66,1269.29,,1267.26,1264.05
20/10/2016 03:30,1270.44,1270.45,1268.36,1268.96,,1267.13,1263.92
20/10/2016 03:00,1270.16,1270.59,1269.17,1270.44,,1267.03,1263.79
20/10/2016 02:30,1269.66,1270.23,1269.45,1270.16,,1266.88,1263.64
20/10/2016 02:00,1270.45,1270.8,1269.58,1269.64,,1266.73,1263.49
20/10/2016 01:30,1269.58,1270.66,1269.54,1270.46,,1266.58,1263.35
20/10/2016 01:00,1269.45,1270.14,1269.17,1269.58,,1266.43,1263.2
20/10/2016 00:30,1269.44,1269.45,1269.44,1269.45,,1266.29,1263.05
20/10/2016 00:00,1269.23,1269.23,1269.2,1269.2,,1266.15,1262.91
19/10/2016 23:30,1269.22,1270.11,1269.09,1269.23,,1266.01,1262.77
19/10/2016 23:00,1269.48,1269.58,1269.11,1269.22,,1265.88,1262.63
19/10/2016 22:30,1268.77,1269.61,1268.62,1269.45,,1265.75,1262.49
19/10/2016 22:00,1268.24,1269.31,1268.22,1268.77,,1265.61,1262.36
19/10/2016 21:30,1268.44,1268.54,1268.01,1268.24,,1265.47,1262.23
19/10/2016 21:00,1268.56,1270.19,1268.29,1268.44,,1265.34,1262.11
19/10/2016 20:30,1269.22,1269.26,1268.23,1268.55,,1265.22,1261.99
19/10/2016 20:00,1269.44,1269.62,1268.87,1269.22,,1265.1,1261.86
19/10/2016 19:30,1269.85,1269.91,1268.79,1269.44,,1264.97,1261.73
19/10/2016 19:00,1271.33,1271.33,1269.45,1269.85,,1264.84,1261.58
19/10/2016 18:30,1271.76,1272.32,1270.72,1271.33,,1264.67,1261.43
19/10/2016 18:00,1269.65,1273.45,1269.65,1271.76,,1264.44,1261.26
19/10/2016 17:30,1269.09,1270.06,1267.9,1269.65,,1264.19,1261.1
19/10/2016 17:00,1269.8,1270.13,1267.68,1269.1,,1263.96,1260.95
19/10/2016 16:30,1270.13,1271.95,1269.29,1269.81,,1263.76,1260.79
19/10/2016 16:00,1270.44,1270.44,1268.92,1270.13,,1263.55,1260.63
19/10/2016 15:30,1271.5,1271.89,1269.81,1270.44,,1263.35,1260.47
19/10/2016 15:00,1270.59,1272.35,1270.42,1271.51,,1263.16,1260.3
19/10/2016 14:30,1269.13,1271.29,1269.09,1270.59,,1262.96,1260.11
19/10/2016 14:00,1269.55,1269.78,1268.97,1269.13,,1262.79,1259.95
19/10/2016 13:30,1269.95,1271.36,1269.46,1269.55,,1262.65,1259.79
19/10/2016 13:00,1270.84,1271.45,1269.72,1269.96,,1262.5,1259.62
19/10/2016 12:30,1266.93,1271,1266.93,1270.84,,1262.34,1259.44
19/10/2016 12:00,1264.05,1267.74,1263.91,1266.93,,1262.17,1259.26
19/10/2016 11:30,1263.43,1264.55,1263.26,1264.05,,1262.09,1259.14
19/10/2016 11:00,1262.34,1263.52,1262.16,1263.43,,1262.04,1259.04
19/10/2016 10:30,1261.69,1262.69,1261.69,1262.34,,1262.01,1258.97
19/10/2016 10:00,1261.94,1262.19,1261.58,1261.69,,1262.01,1258.89
19/10/2016 09:30,1261.61,1262.26,1261.3,1261.94,,1261.99,1258.83
19/10/2016 09:00,1261.7,1262.07,1261.19,1261.61,,1261.91,1258.76
19/10/2016 08:30,1261.31,1261.94,1260.99,1261.7,,1261.86,1258.68
19/10/2016 08:00,1260.85,1261.59,1260.37,1261.31,,1261.79,1258.6
19/10/2016 07:30,1261.76,1261.92,1260.68,1260.85,,1261.74,1258.52
19/10/2016 07:00,1263.19,1263.24,1261.66,1261.76,,1261.7,1258.45
19/10/2016 06:30,1262.9,1263.34,1262.78,1263.19,,1261.65,1258.37
19/10/2016 06:00,1263.07,1263.11,1262.49,1262.9,,1261.57,1258.27
19/10/2016 05:30,1263.39,1264.1,1262.8,1263.07,,1261.49,1258.16
19/10/2016 05:00,1264.48,1264.71,1263.36,1263.38,,1261.42,1258.05
19/10/2016 04:30,1263.59,1264.87,1263.47,1264.48,,1261.31,1257.94
19/10/2016 04:00,1263.58,1264.07,1263.05,1263.59,,1261.14,1257.83
19/10/2016 03:30,1262.66,1263.65,1262.3,1263.58,,1260.99,1257.72
19/10/2016 03:00,1263.76,1264.08,1262.21,1262.66,,1260.84,1257.6
19/10/2016 02:30,1262.98,1263.81,1262.65,1263.77,,1260.71,1257.49
19/10/2016 02:00,1262.5,1262.99,1262.49,1262.98,,1260.54,
19/10/2016 01:30,1262.34,1262.67,1262.24,1262.51,,1260.39,
19/10/2016 01:00,1262.77,1263.31,1262.05,1262.34,,1260.25,
19/10/2016 00:30,1262.68,1262.81,1262.38,1262.78,,1260.11,
19/10/2016 00:00,1262.5,1262.69,1262.36,1262.69,,1259.98,
18/10/2016 23:30,1262.35,1262.85,1262.35,1262.5,,1259.82,
18/10/2016 23:00,1262.49,1262.56,1261.96,1262.35,,1259.66,
18/10/2016 22:30,1262.75,1263.25,1262.49,1262.49,,1259.52,
18/10/2016 22:00,1262.6,1262.78,1262.4,1262.73,,1259.38,
18/10/2016 21:30,1261.73,1263.24,1261.72,1262.61,,1259.24,
18/10/2016 21:00,1261.84,1262.02,1261.41,1261.73,,1259.12,
18/10/2016 20:30,1262.1,1262.28,1261.38,1261.84,,1259,
18/10/2016 20:00,1262.62,1262.9,1261.59,1262.1,,1258.89,
18/10/2016 19:30,1262.93,1263.24,1262.39,1262.62,,1258.76,
18/10/2016 19:00,1262.74,1264.77,1262.46,1262.93,,1258.63,
18/10/2016 18:30,1261.31,1263.23,1260.8,1262.74,,1258.48,
18/10/2016 18:00,1259.86,1261.94,1259.78,1261.31,,1258.33,
18/10/2016 17:30,1259.6,1260.51,1259.25,1259.86,,1258.19,
18/10/2016 17:00,1257.88,1259.67,1257.04,1259.6,,1258.09,
18/10/2016 16:30,1259.04,1259.12,1256.44,1257.88,,1258,
18/10/2016 16:00,1259.29,1260.18,1258.42,1259.04,,1257.94,
18/10/2016 15:30,1260.44,1264.06,1259.16,1259.29,,1257.82,
18/10/2016 15:00,1260.57,1261.27,1259.79,1260.44,,1257.71,
18/10/2016 14:30,1261.65,1261.75,1260.4,1260.57,,1257.58,
18/10/2016 14:00,1262.37,1262.37,1261.33,1261.65,,1257.45,
18/10/2016 13:30,1261.74,1263.45,1261.73,1262.37,,1257.27,
18/10/2016 13:00,1262.45,1262.45,1261.18,1261.74,,1257.1,
18/10/2016 12:30,1261.79,1262.65,1260.96,1262.45,,1256.93,
18/10/2016 12:00,1262.39,1262.68,1261.39,1261.79,,1256.73,
18/10/2016 11:30,1263.03,1263.33,1262.08,1262.39,,1256.55,
18/10/2016 11:00,1261.41,1263.7,1261.31,1263.03,,1256.35,
18/10/2016 10:30,1262.08,1262.1,1260.78,1261.41,,1256.18,
18/10/2016 10:00,1262.19,1262.27,1261.35,1262.08,,1256.05,
18/10/2016 09:30,1260.48,1262.54,1260.47,1262.19,,1255.92,
18/10/2016 09:00,1258.3,1261.21,1257.93,1260.48,,1255.78,
18/10/2016 08:30,1259.04,1259.23,1257.96,1258.3,,1255.68,
18/10/2016 08:00,1258.25,1259.32,1258.25,1259.04,,1255.6,
18/10/2016 07:30,1258.91,1259.03,1258.1,1258.25,,1255.5,
18/10/2016 07:00,1258.83,1260.63,1258.48,1258.91,,1255.41,
18/10/2016 06:30,1258.94,1261.05,1258.47,1258.84,,1255.3,
18/10/2016 06:00,1259.18,1259.19,1257.83,1258.94,,1255.19,
18/10/2016 05:30,1259.08,1259.77,1258.94,1259.18,,1255.08,
18/10/2016 05:00,1259.52,1260.07,1258.87,1259.08,,1254.96,
18/10/2016 04:30,1257.84,1260.52,1257.79,1259.52,,1254.84,
18/10/2016 04:00,1256.03,1258.3,1255.95,1257.83,,1254.69,
18/10/2016 03:30,1256.15,1256.55,1255.8,1256.03,,1254.57,
18/10/2016 03:00,1256.01,1256.82,1255.71,1256.11,,1254.52,
18/10/2016 02:30,1256.07,1256.12,1255.3,1256.01,,1254.45,
18/10/2016 02:00,1255.61,1256.24,1255.48,1256.08,,1254.37,
18/10/2016 01:30,1255.42,1256.31,1255.38,1255.61,,1254.28,
18/10/2016 01:00,1255.25,1255.64,1255.19,1255.41,,,
18/10/2016 00:30,1255.87,1256.1,1255.17,1255.23,,,
18/10/2016 00:00,1255.84,1255.9,1255.67,1255.67,,,
17/10/2016 23:30,1254.91,1256,1254.7,1255.85,,,
17/10/2016 23:00,1254.66,1255.1,1254.58,1254.91,,,
17/10/2016 22:30,1255.18,1255.3,1253.89,1254.66,,,
17/10/2016 22:00,1255.6,1255.95,1254.87,1255.18,,,
17/10/2016 21:30,1255.57,1256.4,1255.2,1255.6,,,
17/10/2016 21:00,1256.43,1256.58,1255.56,1255.57,,,
17/10/2016 20:30,1255.82,1256.66,1255.34,1256.43,,,
17/10/2016 20:00,1256.24,1257.3,1255.46,1255.82,,,
17/10/2016 19:30,1256.04,1256.56,1255.44,1256.24,,,
17/10/2016 19:00,1255.71,1256.13,1253.94,1256.04,,,
17/10/2016 18:30,1255.69,1256.41,1254.95,1255.71,,,
17/10/2016 18:00,1255,1256.96,1254.8,1255.69,,,
17/10/2016 17:30,1254.27,1255,1253.86,1255,,,
17/10/2016 17:00,1255.28,1255.89,1253.89,1254.26,,,
17/10/2016 16:30,1254.96,1257.24,1254.83,1255.29,,,
17/10/2016 16:00,1255.07,1257.18,1254.6,1254.97,,,
17/10/2016 15:30,1252.75,1255.09,1252.64,1255.07,,,
17/10/2016 15:00,1253.82,1255.36,1252.41,1252.75,,,
17/10/2016 14:30,1253.91,1255.14,1252.96,1253.82,,,
17/10/2016 14:00,1253.91,1254.66,1253.66,1253.91,,,
17/10/2016 13:30,1252.68,1254.4,1252.58,1253.91,,,
17/10/2016 13:00,1254.02,1254.53,1252.38,1252.67,,,
17/10/2016 12:30,1253.36,1254.14,1252.83,1254.02,,,
17/10/2016 12:00,1252.6,1254.15,1252.44,1253.36,,,
17/10/2016 11:30,1252.55,1253.13,1252.07,1252.59,,,
17/10/2016 11:00,1252.36,1252.95,1250.64,1252.55,,,
17/10/2016 10:30,1254.52,1255.07,1252.16,1252.35,,,
17/10/2016 10:00,1254.81,1254.94,1254.02,1254.52,,,
17/10/2016 09:30,1255.73,1256.21,1254.71,1254.81,,,
17/10/2016 09:00,1255.02,1256.14,1254.63,1255.73,,,
17/10/2016 08:30,1255.53,1255.53,1254.5,1255.02,,,
17/10/2016 08:00,1254.45,1255.64,1254.36,1255.53,,,
17/10/2016 07:30,1253.91,1254.47,1253.72,1254.45,,,
17/10/2016 07:00,1253.73,1253.92,1253.44,1253.91,,,
17/10/2016 06:30,1253.72,1254.83,1252.61,1253.72,,,
17/10/2016 06:00,1253.26,1253.82,1252.71,1253.72,,,
17/10/2016 05:30,1253.46,1253.66,1253,1253.26,,,
17/10/2016 05:00,1253.17,1253.79,1252.89,1253.48,,,
17/10/2016 04:30,1252.84,1253.99,1252.35,1253.17,,,
17/10/2016 04:00,1251.93,1253.33,1251.93,1252.84,,,
17/10/2016 03:30,1252.29,1252.32,1250.91,1251.92,,,
17/10/2016 03:00,1253.16,1253.19,1252.22,1252.3,,,
17/10/2016 02:30,1252.61,1253.31,1252.04,1253.17,,,
17/10/2016 02:00,1252.02,1252.72,1251.8,1252.64,,,
17/10/2016 01:30,1251.44,1253.02,1251.31,1252.02,,,
17/10/2016 01:00,1251.62,1252.12,1250.43,1251.45,,,
